Path,DSMdv,LC3,Avinf,Lcdate,TOF
3358,0.077,83.721,13.469,2038-03-05,10.33
3358,0.099,106.84,8.05,2035-02-15,14.66
3358,0.101,86.317,11.008,2032-10-02,11.08
3358,0.05,98.039,13.736,2032-10-30,14.32
3358,0.013,117.492,20.773,2034-12-17,13.84
3358,0.076,158.343,13.812,2039-11-11,13.87
3358,0.065,84.929,4.804,2036-06-01,13.6
3358,0.075,150.688,18.98,2035-01-24,13.47
3358,0.116,82.166,14.236,2032-09-14,7.03
3358,0.119,85.293,10.458,2037-03-24,13.23
3358,0.045,94.758,18.841,2032-01-04,14.5
3358,0.124,213.066,15.694,2039-12-07,14.78
3358,0.131,79.311,13.866,2035-12-24,13.15
3358,0.117,94.038,14.197,2038-07-25,13.85
3358,0.137,91.891,12.877,2039-05-07,13.15
3358,0.106,93.053,10.278,2037-08-29,7.2
3358,0.114,83.139,7.516,2033-04-26,9.24
3358,0.036,101.276,10.562,2037-05-19,14.71
3358,0.087,219.894,14.954,2039-04-07,13.61
3358,0.115,89.505,12.673,2039-05-29,13.39
3358,0.109,196.635,7.65,2037-04-25,12.26
3358,0.072,93.297,6.303,2036-04-20,14.47
3358,0.073,215.438,6.705,2037-07-04,11.95
3358,0.184,86.153,13.324,2032-01-12,13.81
3358,0.124,82.799,17.595,2037-04-25,10.87
3358,0.048,84.147,8.583,2038-09-03,13.29
3358,0.088,82.672,8.082,2039-04-15,10.82
3358,0.059,100.256,19.421,2034-05-03,14.25
3358,0.166,108.28,24.661,2039-06-26,13.91
3358,0.12,86.122,10.251,2036-12-16,13.16
3358,0.118,178.899,19.428,2033-06-09,14.41
3358,0.181,222.544,5.454,2039-07-28,10.12
3358,0.048,103.039,19.819,2035-05-08,13.22
3358,0.039,90.269,22.065,2037-04-17,10.84
3358,0.036,221.564,11.379,2036-07-11,13.2
3358,0.094,79.546,12.929,2036-01-29,12.39
3358,0.112,114.274,14.054,2033-08-12,12.04
3358,0.097,83.465,6.266,2036-01-13,13.04
3358,0.091,85.735,14.607,2036-03-03,14.82
3358,0.108,93.735,18.636,2036-12-08,14.49
3358,0.165,151.945,10.753,2039-02-20,11.3
3358,0.075,140.24,11.038,2039-06-26,11.55
3358,0.13,84.063,5.175,2035-02-25,14.63
3358,0.177,86.264,19.92,2037-12-13,10.31
3358,0.153,122.065,16.421,2032-12-11,10.25
3358,0.148,121.182,17.562,2030-12-28,14.92
3358,0.143,86.042,5.483,2034-12-15,14.83
3358,0.098,156.767,7.203,2035-06-05,14.2
3358,0.023,92.875,15.86,2033-09-01,12.5
3358,0.116,79.541,13.754,2037-04-05,11.74
3358,0.109,195.611,6.712,2039-06-16,9.99
3358,0.14,108.568,10.683,2036-06-03,13.04
3358,0.096,97.347,21.694,2035-04-16,13.12
3358,0.061,163.805,11.378,2038-04-26,13.77
3358,0.041,117.236,12.977,2032-03-10,12.99
3358,0.077,189.953,13.825,2033-12-14,14.38
3358,0.124,86.593,17.183,2035-03-07,13.45
3358,0.153,178.785,9.877,2035-01-24,9.13
3358,0.163,87.266,16.713,2039-04-23,9.0
3358,0.022,85.126,9.872,2038-03-25,12.48
3358,0.19,129.384,7.85,2039-08-03,9.87
3358,0.193,88.325,12.388,2039-01-29,12.92
3358,0.126,114.368,14.407,2031-11-01,12.4
3358,0.074,119.188,22.774,2034-02-18,13.02
3358,0.089,153.798,8.929,2033-11-22,9.97
3358,0.141,139.311,17.143,2036-02-14,10.41
3358,0.135,154.164,11.026,2032-11-13,12.02
3358,0.155,99.411,17.57,2033-03-13,15.0
3358,0.058,89.464,18.328,2036-03-09,11.89
3358,0.141,148.281,13.159,2037-08-15,14.36
3358,0.117,78.044,13.652,2035-02-17,13.63
3358,0.01,96.804,9.81,2036-06-25,14.98
3358,0.078,98.557,18.385,2035-02-11,13.68
3358,0.093,115.031,20.76,2031-12-29,15.0
3358,0.129,98.719,8.216,2035-07-13,14.92
3358,0.095,87.478,18.049,2034-01-13,14.75
3358,0.101,90.144,19.151,2034-01-15,12.68
3358,0.14,89.313,15.076,2031-09-16,10.34
3358,0.087,94.693,11.621,2037-06-02,14.08
3358,0.115,105.675,14.077,2033-10-15,14.22
3358,0.091,88.651,10.827,2032-10-26,9.78
3358,0.162,85.572,10.852,2039-08-13,12.44
3358,0.011,109.697,16.666,2038-03-31,14.99
3358,0.132,157.864,12.53,2038-07-09,10.49
3358,0.095,224.677,14.411,2033-12-22,14.45
3358,0.165,165.098,14.458,2039-12-21,13.1
3358,0.017,89.87,8.917,2032-05-15,13.8
3358,0.064,93.534,10.49,2036-03-15,14.25
3358,0.063,87.712,18.151,2037-04-13,11.22
3358,0.087,98.74,20.558,2039-04-05,13.48
3358,0.138,126.914,20.233,2039-04-17,7.53
3358,0.071,137.846,12.453,2038-03-03,12.22
3358,0.098,95.268,8.713,2038-05-28,13.21
3358,0.158,110.638,17.977,2035-01-24,13.46
3358,0.002,89.02,10.756,2039-04-21,13.24
3358,0.085,85.935,7.822,2038-06-01,11.59
3358,0.124,82.279,6.97,2036-03-13,13.01
3358,0.125,98.101,14.704,2036-04-30,14.18
3358,0.072,169.686,18.448,2031-08-19,7.55
3358,0.129,157.189,18.292,2033-04-06,13.41
3358,0.059,211.392,22.859,2032-11-01,14.31
3358,0.137,98.462,8.496,2037-03-20,13.99
3358,0.163,176.766,5.966,2037-07-10,12.26
3358,0.108,79.084,5.776,2035-01-06,14.44
3358,0.071,211.129,10.952,2033-08-28,11.52
3358,0.086,85.594,13.837,2034-01-01,11.92
3358,0.106,201.194,7.328,2034-12-13,13.52
3358,0.179,91.917,12.917,2034-01-25,11.5
3358,0.112,202.603,24.999,2033-04-12,14.09
3358,0.105,83.814,6.523,2038-12-04,10.86
3358,0.118,154.739,10.744,2037-10-14,12.02
3358,0.085,82.374,8.641,2034-12-05,14.58
3358,0.091,198.901,12.412,2036-07-13,14.71
3358,0.119,95.201,23.257,2036-04-22,12.02
3358,0.191,198.562,20.045,2035-10-15,11.1
3358,0.039,99.71,11.771,2036-06-09,12.68
3358,0.09,92.571,16.275,2033-09-29,12.48
3358,0.126,101.874,11.061,2037-04-09,12.32
3358,0.082,87.063,10.723,2039-04-27,11.45
3358,0.067,95.048,11.551,2038-08-22,12.83
3358,0.107,88.832,12.891,2037-03-22,14.95
3358,0.054,114.401,14.105,2038-10-21,10.33
3358,0.121,83.205,7.939,2037-04-15,12.83
3358,0.155,81.911,11.967,2038-03-09,13.62
3358,0.038,91.846,10.567,2035-03-17,14.24
3358,0.18,209.237,12.272,2035-01-22,14.73
3358,0.104,223.457,12.378,2033-08-24,11.97
3358,0.144,90.216,13.648,2032-09-04,13.11
3358,0.098,86.76,7.351,2036-03-21,14.3
3358,0.111,85.903,13.081,2036-04-14,13.17
3358,0.086,180.786,11.042,2037-08-15,14.79
3358,0.03,89.755,8.816,2039-06-14,12.64
3358,0.082,98.01,13.656,2039-08-05,12.52
3358,0.06,106.736,17.836,2037-02-22,14.61
3358,0.166,120.189,16.365,2039-08-05,13.67
3358,0.009,93.061,4.866,2036-04-10,13.85
3358,0.052,95.735,10.635,2038-05-18,14.19
3358,0.118,95.919,5.357,2035-06-13,15.0
3358,0.104,88.887,11.891,2033-05-02,8.89
3358,0.02,94.864,15.484,2037-05-17,11.42
3358,0.155,90.574,15.582,2035-03-11,14.26
3358,0.124,91.062,12.585,2032-11-27,12.34
3358,0.103,97.61,15.732,2035-04-08,13.23
3358,0.103,104.595,11.705,2034-11-25,13.57
3358,0.163,148.857,6.558,2034-06-20,15.0
3358,0.085,151.768,19.103,2038-02-05,10.37
3358,0.086,84.827,12.624,2033-02-05,12.42
3358,0.078,97.402,7.597,2036-04-28,13.97
3358,0.037,84.666,9.998,2039-05-27,9.72
3358,0.011,87.405,13.138,2039-07-20,13.19
3358,0.133,194.164,17.698,2037-04-17,14.15
3358,0.191,86.147,22.685,2039-01-23,14.42
3358,0.095,168.389,10.735,2034-08-29,8.83
3358,0.166,142.487,16.172,2038-04-12,14.71
3358,0.133,205.497,14.955,2035-02-11,13.37
3358,0.027,144.845,7.98,2035-07-27,14.88
3358,0.064,125.772,6.325,2033-05-14,15.0
3358,0.13,82.648,13.469,2037-02-18,11.37
3358,0.151,223.029,10.11,2031-09-02,13.18
3358,0.098,118.934,9.783,2039-03-26,9.19
3358,0.097,90.219,6.485,2034-12-23,14.67
3358,0.117,109.929,8.721,2036-02-26,13.65
3358,0.189,92.532,20.351,2032-11-03,13.99
3358,0.111,86.727,10.401,2031-09-12,11.19
3358,0.111,151.449,18.393,2033-09-03,12.83
3358,0.104,106.23,21.929,2035-01-02,13.13
3358,0.159,104.884,12.773,2034-06-08,14.66
3358,0.04,97.934,12.257,2033-10-29,13.65
3358,0.015,183.576,9.055,2034-08-29,9.58
3358,0.055,91.96,9.945,2039-04-05,12.01
3358,0.032,165.906,12.313,2036-12-30,12.37
3358,0.003,87.76,5.04,2037-04-15,12.49
3358,0.145,91.998,19.041,2032-10-04,13.87
3358,0.06,88.555,7.218,2032-10-30,9.4
3358,0.1,98.658,16.158,2034-04-13,14.23
3358,0.13,129.373,15.92,2038-06-29,12.4
3358,0.003,90.319,10.086,2034-10-20,13.22
3358,0.133,182.983,14.269,2031-01-13,14.48
3358,0.171,89.132,22.893,2034-02-10,14.07
3358,0.031,85.184,15.466,2037-06-24,11.32
3358,0.064,181.234,6.323,2033-05-06,15.0
3358,0.168,85.464,7.267,2037-05-27,12.85
3358,0.133,131.245,10.983,2038-02-25,12.79
3358,0.111,97.747,10.206,2037-04-17,13.39
3358,0.09,223.601,14.477,2037-12-01,10.51
3358,0.106,215.853,15.023,2038-07-13,14.32
3358,0.076,99.006,19.471,2035-04-28,13.05
3358,0.086,85.577,12.418,2035-01-30,14.11
3358,0.033,87.424,13.283,2035-01-16,12.77
3358,0.105,125.901,20.673,2031-01-11,14.81
3358,0.098,81.712,14.788,2032-02-25,14.02
3358,0.051,108.622,22.472,2037-01-17,10.43
3358,0.194,115.2,10.588,2038-05-24,13.3
3358,0.075,89.863,11.959,2032-12-19,12.55
3358,0.092,176.303,16.567,2031-09-14,14.36
3358,0.092,93.402,16.095,2036-03-09,12.33
3358,0.16,144.36,9.541,2037-08-27,13.12
3358,0.087,84.142,7.822,2039-02-04,10.92
3358,0.043,90.065,15.958,2034-01-19,12.12
3358,0.098,83.593,13.268,2039-05-27,13.55
3358,0.154,86.854,6.053,2036-07-15,13.91
3358,0.191,149.084,11.379,2033-05-22,9.23
3358,0.069,198.41,24.618,2036-12-08,11.25
3358,0.104,174.039,12.618,2034-01-03,14.77
3358,0.104,94.788,14.748,2036-01-23,12.78
3358,0.162,167.082,10.446,2032-12-17,13.86
3358,0.113,174.859,14.497,2038-12-12,14.78
3358,0.056,92.218,11.163,2031-12-07,12.84
3358,0.107,134.318,15.615,2039-04-01,6.94
3358,0.062,147.867,22.358,2035-05-04,12.77
3358,0.144,180.315,17.009,2035-02-23,12.99
3358,0.044,95.02,11.548,2038-06-19,14.28
3358,0.13,91.703,9.201,2037-06-26,13.47
3358,0.034,84.045,12.112,2039-03-22,13.88
3358,0.145,85.592,12.55,2036-01-13,12.49
3358,0.16,90.386,10.205,2031-11-13,12.33
3358,0.088,94.375,22.612,2033-03-01,14.93
3358,0.093,89.002,8.78,2034-01-03,14.51
3358,0.112,201.255,5.97,2034-12-29,14.77
3358,0.091,111.352,13.835,2036-08-04,14.84
3358,0.069,89.279,11.55,2038-08-24,12.9
3358,0.06,100.222,15.306,2032-01-26,13.78
3358,0.125,111.573,23.895,2037-04-17,14.79
3358,0.046,112.716,16.429,2038-10-01,14.5
3358,0.078,117.789,7.333,2034-02-08,14.7
3358,0.074,205.52,13.433,2032-11-19,13.28
3358,0.165,79.739,10.058,2036-03-05,12.27
3358,0.083,85.194,13.234,2033-12-16,11.88
3358,0.117,127.411,15.448,2034-05-05,14.54
3358,0.133,104.025,11.913,2036-06-13,14.61
3358,0.131,78.044,6.24,2035-02-17,13.95
3358,0.083,90.863,18.683,2035-02-13,12.93
3358,0.125,98.927,20.288,2035-04-16,13.33
3358,0.124,199.722,9.09,2032-11-27,11.29
3358,0.114,89.388,8.463,2036-08-18,14.57
3358,0.077,79.638,13.447,2035-03-17,13.79
3358,0.104,102.284,4.884,2037-01-29,13.04
3358,0.092,207.337,10.389,2038-02-01,12.72
3358,0.029,86.185,10.671,2035-02-19,14.56
3358,0.116,81.838,14.626,2036-01-15,12.44
3358,0.054,85.455,5.04,2035-05-26,14.38
3358,0.093,159.464,15.431,2036-05-12,12.43
3358,0.091,87.275,7.193,2036-05-30,14.14
3358,0.12,81.943,13.991,2038-03-23,13.71
3358,0.163,103.357,19.908,2035-04-18,12.77
3358,0.184,137.266,11.448,2034-12-31,14.79
3358,0.099,152.737,10.345,2030-12-24,13.03
3358,0.147,167.231,9.143,2032-12-11,9.56
3358,0.153,109.77,17.142,2036-05-06,12.45
3358,0.135,108.64,15.69,2034-01-21,14.43
3358,0.15,199.666,9.961,2031-08-15,12.91
3358,0.076,80.947,13.884,2038-08-04,14.81
3358,0.127,86.707,9.45,2031-08-17,11.16
3358,0.062,135.763,9.264,2038-08-10,12.47
3358,0.117,84.375,6.814,2038-03-03,14.56
3358,0.181,88.621,8.369,2032-10-12,7.84
3358,0.008,87.17,10.278,2033-12-20,10.9
3358,0.086,160.93,11.502,2036-01-05,15.0
3358,0.105,202.296,14.358,2036-02-10,9.98
3358,0.104,117.114,10.904,2033-05-06,10.38
3358,0.064,94.929,12.945,2038-07-21,14.52
3358,0.189,94.263,21.22,2034-04-07,13.81
3358,0.147,223.624,24.966,2032-12-09,11.75
3358,0.155,210.084,15.654,2033-12-02,13.9
3358,0.149,137.394,20.999,2033-01-24,13.76
3358,0.052,92.268,9.117,2036-08-28,14.77
3358,0.086,78.177,9.884,2036-01-19,12.44
3358,0.084,101.671,15.709,2038-03-27,10.24
3358,0.105,177.36,13.832,2030-12-28,14.53
3358,0.098,134.193,7.661,2037-02-20,14.29
3358,0.099,141.975,10.884,2034-01-27,15.0
3358,0.178,195.706,10.11,2035-01-04,9.84
3358,0.034,93.977,12.253,2033-01-02,12.18
3358,0.034,217.822,23.073,2031-09-02,11.55
3358,0.143,100.726,14.457,2038-08-02,13.5
3358,0.021,90.336,17.416,2034-01-31,12.42
3358,0.09,122.336,15.728,2033-04-20,15.0
3358,0.078,100.255,15.675,2032-10-24,12.83
3358,0.014,124.607,20.52,2035-04-28,13.29
3358,0.115,182.448,7.37,2031-10-30,10.39
3358,0.111,77.928,14.632,2035-01-08,13.82
3358,0.164,81.834,14.948,2039-04-15,9.08
3358,0.137,205.406,10.027,2037-02-10,7.74
3358,0.024,85.739,11.648,2037-01-29,13.53
3358,0.09,90.159,14.417,2037-04-15,12.36
3358,0.081,101.083,16.616,2036-02-12,11.04
3358,0.101,114.997,22.733,2034-10-30,12.33
3358,0.119,148.993,12.351,2035-04-28,14.82
3358,0.16,103.846,10.103,2031-09-10,13.29
3358,0.093,89.436,17.072,2033-11-18,14.19
3358,0.153,123.456,14.54,2037-02-06,13.34
3358,0.098,87.169,7.463,2039-04-07,10.77
3358,0.077,136.481,7.258,2038-07-07,12.59
3358,0.145,196.382,10.902,2036-01-09,11.22
3358,0.094,79.504,8.571,2036-01-09,12.52
3358,0.039,93.108,21.621,2039-04-03,9.21
3358,0.104,222.189,20.519,2034-02-16,14.34
3358,0.137,106.182,8.047,2035-12-26,13.86
3358,0.093,92.922,10.601,2033-09-03,14.94
3358,0.01,91.996,13.156,2038-10-19,14.34
3358,0.018,103.139,10.004,2035-05-24,13.73
3358,0.129,87.189,19.49,2038-04-12,9.99
3358,0.189,109.248,24.012,2038-03-07,14.3
3358,0.034,98.861,12.429,2036-04-10,14.71
3358,0.169,87.469,15.24,2034-09-26,11.44
3358,0.143,110.218,8.788,2035-02-09,14.35
3358,0.055,124.242,10.513,2032-01-14,12.26
3358,0.074,90.492,11.549,2032-01-10,13.16
3358,0.103,116.472,17.147,2038-04-16,11.0
3358,0.098,114.796,17.702,2035-05-10,13.44
3358,0.161,150.635,9.342,2038-03-05,13.58
3358,0.141,157.256,6.253,2038-05-16,11.74
3358,0.103,103.472,21.781,2031-08-15,7.32
3358,0.058,94.632,8.589,2038-07-03,13.5
3358,0.113,95.223,14.833,2037-08-29,14.9
3358,0.133,91.671,19.387,2035-03-07,12.81
3358,0.107,85.01,19.231,2033-02-27,13.57
3358,0.086,138.269,18.68,2035-08-14,14.47
3358,0.111,201.422,11.245,2038-08-10,10.52
3358,0.124,103.313,14.241,2038-03-03,14.9
3358,0.081,94.143,19.449,2036-04-04,12.12
3358,0.128,209.835,9.16,2036-07-17,13.9
3358,0.087,101.094,19.281,2036-02-08,10.18
3358,0.124,96.101,20.994,2036-02-08,12.54
3358,0.062,119.889,7.012,2039-05-07,10.54
3358,0.148,108.814,17.478,2033-10-13,12.72
3358,0.091,84.045,11.127,2039-03-22,12.42
3358,0.131,81.807,5.794,2039-03-22,9.9
3358,0.166,91.675,23.309,2038-01-16,10.38
3358,0.13,102.197,9.528,2034-08-01,9.82
3358,0.071,100.481,7.587,2038-02-19,10.66
3358,0.018,102.614,14.897,2037-05-05,13.76
3358,0.026,98.069,5.59,2034-12-01,6.71
3358,0.051,96.62,12.593,2038-08-24,13.11
3358,0.092,92.253,11.993,2034-01-03,11.51
3358,0.175,93.439,23.872,2034-01-01,14.13
3358,0.154,176.687,5.966,2038-07-23,11.22
3358,0.169,79.654,10.07,2037-10-30,10.51
3358,0.081,170.455,11.761,2034-07-22,10.63
3358,0.102,92.077,6.663,2035-06-27,14.63
3358,0.071,161.987,10.263,2030-12-24,13.6
3358,0.088,93.248,7.009,2035-08-26,13.88
3358,0.112,89.631,10.567,2031-11-19,12.99
3358,0.089,87.959,6.571,2036-03-09,12.94
3358,0.123,146.359,12.375,2038-11-30,14.15
3358,0.127,92.879,8.76,2039-05-31,12.2
3358,0.096,216.566,15.226,2032-09-02,13.17
3358,0.107,169.045,11.761,2035-02-09,12.7
3358,0.171,86.114,19.462,2038-12-28,14.36
3358,0.103,141.429,17.941,2035-04-24,13.16
3358,0.018,199.65,12.002,2039-08-05,12.82
3358,0.094,82.161,12.809,2037-04-13,14.48
3358,0.134,90.915,9.574,2036-04-08,13.39
3358,0.017,94.133,12.484,2031-12-17,13.33
3358,0.074,89.32,9.229,2037-04-19,12.83
3358,0.176,208.852,23.189,2032-04-27,11.33
3358,0.091,187.936,8.332,2036-09-11,14.4
3358,0.038,103.395,4.862,2035-04-26,14.74
3358,0.13,135.157,12.004,2038-02-27,14.86
3358,0.132,160.389,14.438,2033-10-19,14.34
3358,0.097,104.204,24.98,2037-06-28,10.78
3358,0.099,109.651,14.991,2033-02-01,12.94
3358,0.135,74.844,12.859,2036-11-26,11.91
3358,0.089,143.428,12.646,2038-04-10,14.6
3358,0.183,81.742,9.382,2038-03-03,10.3
3358,0.046,90.99,5.92,2037-04-15,12.75
3358,0.05,92.267,6.337,2037-05-31,12.36
3358,0.088,166.663,14.712,2039-10-04,14.33
3358,0.097,88.114,12.085,2039-05-07,12.42
3358,0.144,84.734,10.458,2036-04-24,14.14
3358,0.032,98.631,17.027,2032-01-14,14.47
3358,0.017,83.187,11.166,2039-06-16,12.92
3358,0.153,86.473,14.484,2036-11-26,12.55
3358,0.156,80.576,14.726,2038-07-25,14.71
3358,0.173,94.973,12.788,2034-11-11,14.93
3358,0.11,109.564,9.202,2035-01-26,9.46
3358,0.124,163.415,22.557,2038-06-27,14.91
3358,0.056,102.523,13.736,2035-10-07,11.39
3358,0.064,110.12,8.05,2035-07-05,14.27
3358,0.085,96.058,6.101,2035-06-29,6.21
3358,0.128,92.18,13.049,2037-04-15,12.49
3358,0.101,198.157,17.706,2038-07-25,14.51
3358,0.077,95.57,8.766,2036-01-03,8.01
